代码,行业,最新价,流通市值_亿美元,PE_TTM,距52周高点跌幅_%,52周高点,营收5年CAGR_%,净利润5年CAGR_%,最新季度营收同比_%,最新季度净利润同比_%,营业利润占比_%,ROE_%,资产负债率_%,经营现金流_原始值,数据日期,待核验项,已在Watchlist
USB,,62.47,964.26,12.469062,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
MDLZ,,62.36,793.5,22.843964,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
MDT,,91.23,1166.75,24.458445,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
MDU,,19.79,41.18,20.864391,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
MDY,,690.55,265.46,22.982107,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
MDYG,,108.46,28.69,13.607354,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
MDYV,,94.69,28.17,12.847422,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
MSM,,119.2,49.69,28.792271,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
MYRG,,294.42,44.83,27.932603,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
NTR,,73.51,350.8,14.919357,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
NTRS,,186.79,324.59,16.047251,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
NU,,14.3,532.96,19.480458,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
NUE,,250.5,560.25,19.992019,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
NVO,,45.61,1454.01,11.393829,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
NVR,,6396.27,160.95,16.515222,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
NVS,,153.81,2847.02,23.252636,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
NWBI,,15.34,22.07,14.604544,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
OFG,,52.43,21.92,10.342522,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
OGE,,45.74,93.72,20.141031,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
OGN,,13.76,33.44,17.354083,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
OGS,,79.47,49.34,17.052682,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
OHI,,45.99,139.05,16.398154,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
OII,,50.59,49.53,14.59235,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
OKE,,94.76,594.89,16.382902,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
OLED,,82.98,36.08,20.025934,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
OLLI,,72.42,43.78,17.921231,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
OMAB,,100.66,33.99,15.656365,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
OMF,,62.84,67.87,9.471177,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
ONB,,25.85,97.97,11.528084,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
ONDS,,7.9,42.11,26.898391,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
ONEQ,,104.06,107.75,11.124826,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
ONON,,28.85,71.26,19.69212,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
OPCH,,23.9,35.22,18.080624,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
OR,,37.4,62.83,24.933333,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
ORCL,,150.85,2587.06,25.874786,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
ORI,,42.07,93.7,9.235891,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
OTTR,,90.84,37.19,19.615439,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
OUT,,29.6,50.58,21.561332,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
ELPC,,11.24,51.61,13.81246,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
FOX,,61.32,201.74,16.037838,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
FOXA,,68.42,225.59,17.894796,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
FPE,,17.69,62.64,10.405882,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
FR,,61.94,81.47,22.54094,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
FRME,,41.93,25.67,13.610746,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
FRO,,44.19,98.1,10.871432,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
FRPT,,70.82,33.35,19.248776,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
FRSH,,13.86,29.11,21.219428,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
FRT,,116.75,100.54,23.544458,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
FSM,,12.26,35.89,10.556534,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
FSS,,118.13,70.33,25.455393,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
FTDR,,82.89,56.65,21.870712,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
FTI,,75.84,292.74,26.478653,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
G,,38.02,54.37,11.314139,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
GAP,,23.48,50.83,9.335453,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
GATX,,177.6,61.9,17.580755,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
GBCI,,46.88,60.48,19.19488,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
GBDC,,13.03,33.56,19.974951,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
GD,,379.32,963.49,23.132844,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
GDDY,,97.7,123.1,14.505615,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
GDS,,33.41,42.1,13.651227,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
GEHC,,71.725,323.97,16.525999,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
GEN,,31.02,140.52,18.103826,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
GEO,,32.28,42.49,15.046377,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
FMS,,23.1,91.94,12.083631,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
FMX,,120.12,409.61,22.930209,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
FNB,,18.41,64.03,10.941179,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
FND,,53.0,55.65,24.76845,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
FNF,,47.55,118.33,16.6123,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
GOLF,,86.91,23.44,23.757196,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
GOOG,,342.88,36012.61,17.193966,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
GPI,,263.95,27.63,11.209933,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
GPK,,11.56,31.33,17.682654,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
GRBK,,73.31,22.61,11.034712,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
GRFS,,7.69,32.07,10.199859,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
GRMN,,285.19,458.16,29.431373,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
GTES,,25.87,65.68,18.3946,,,-1.05,4.42,,,,7.54,32.96,478100000.0,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
GTX,,26.66,49.05,14.648352,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
HAFN,,8.47,21.18,9.408069,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
HAL,,36.18,299.57,18.942408,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
HAYW,,14.15,29.17,19.653078,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
HBAN,,16.92,339.78,13.200671,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
HBM,,29.29,129.85,17.140292,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
HCA,,417.82,600.52,13.98661,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
HCC,,107.07,55.44,25.737981,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
HCXY,,24.99,26.83,13.478964,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
HD,,330.19,3279.77,23.103398,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
HDB,,23.08,1177.42,15.711368,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
HESM,,39.56,51.03,13.660391,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
HGV,,43.81,25.03,24.604591,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
HLN,,10.11,443.73,21.041196,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
HLNE,,106.04,39.8,16.147895,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
EC,,16.5,39.1,8.67052,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
ECG,,115.73,58.85,23.238881,,,,,,,,nan,21.52,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
ED,,107.49,395.56,17.66138,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
EDU,,58.83,63.54,19.61,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
EEFT,,69.95,24.12,11.134877,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
EEM,,67.14,312.1,9.167282,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
EFA,,107.72,797.56,11.562849,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
EFSC,,63.59,21.95,12.640232,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
EG,,377.61,98.14,8.01975,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
ELV,,394.43,855.91,17.551362,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
EMN,,73.03,83.08,19.057764,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
ENB,,50.2,1086.37,27.523182,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
ENS,,185.46,66.01,19.877814,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
ENVA,,232.72,54.96,17.287847,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
EOG,,143.35,749.72,11.155642,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
EPAM,,114.8,57.33,15.532127,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
EPD,,39.02,563.84,13.514562,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
EPR,,59.55,44.53,19.086557,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
EPRT,,30.37,65.51,23.647731,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
EQR,,63.66,238.13,27.574234,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
ERIC,,9.95,283.08,13.056612,27.74,13.770000457763672,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
ERIE,,260.4,65.54,23.629944,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
ERO,,38.83,39.58,13.13372,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
ES,,70.84,265.78,18.345445,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
ESAB,,76.43,44.38,27.706093,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
ESE,,276.96,71.1,22.832176,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
ESNT,,68.9,59.65,9.641061,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
ESTC,,99.91,84.67,29.128288,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
ET,,21.31,657.84,14.593192,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
ETR,,105.75,490.68,27.046043,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
EXE,,98.16,225.77,8.462874,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
EXEL,,54.45,116.52,17.122642,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
EXG,,10.04,30.72,22.017544,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
EVR,,290.11,108.65,16.344305,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
EVRG,,80.65,184.42,23.283764,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
EWBC,,129.44,176.51,12.434771,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
EWC,,61.73,68.52,8.132549,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
EWJ,,95.87,227.5,12.289782,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
EWL,,63.31,24.06,8.04414,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
EWT,,107.9,117.07,18.130718,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
EWZ,,35.55,80.77,27.147621,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
EXC,,43.93,449.13,16.091575,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
EXP,,197.56,59.86,15.587153,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
EXPD,,190.97,246.5,27.806231,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
EXPE,,329.44,390.62,20.477433,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
EZU,,70.84,98.68,9.924635,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
FAF,,74.47,72.94,10.320248,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
FBK,,57.85,28.25,15.520452,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
FBNC,,63.99,26.03,19.889812,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
FBP,,28.01,41.7,11.806589,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
FCF,,20.85,20.46,12.727656,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
FCFS,,219.21,86.58,24.988874,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
FCN,,153.74,41.43,18.524226,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
FCPT,,25.23,27.33,22.940868,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
FDS,,308.98,109.38,20.343234,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
FDX,,330.88,715.51,17.839008,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
FE,,45.88,250.89,24.52276,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
FELE,,100.56,37.96,28.985273,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
FERG,,228.49,440.83,22.309522,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
FHB,,25.79,31.09,11.209169,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
FHI,,64.41,46.27,11.986456,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
FHN,,24.65,115.43,11.841056,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
FIBK,,37.04,29.77,11.409959,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
FINN,,19500.0,52.69,13.546263,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
FITB,,54.54,489.77,19.145864,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
FLS,,80.33,101.47,27.962617,,,,,,,,nan,,,2026-08-30,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
