代码,行业,最新价,流通市值_亿美元,PE_TTM,距52周高点跌幅_%,52周高点,营收5年CAGR_%,净利润5年CAGR_%,最新季度营收同比_%,最新季度净利润同比_%,营业利润占比_%,ROE_%,资产负债率_%,经营现金流_原始值,数据日期,待核验项,已在Watchlist
NWBI,,15.32,22.05,14.585503,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
OFG,,52.24,21.84,10.305042,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
OGE,,46.55,95.38,20.497705,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
OGN,,13.77,33.46,17.366695,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
OGS,,81.1,50.35,17.402448,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
OHI,,46.97,142.02,16.747582,,,10.66,11.4,,,,nan,,878551000.0,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
OII,,49.62,48.58,14.31256,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
OKE,,94.9,595.77,16.407106,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
OLED,,86.84,37.76,20.957485,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
OLLI,,74.27,44.9,18.379037,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
OMAB,,102.85,34.73,15.996991,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
OMF,,63.13,68.18,9.514886,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
ONB,,25.78,97.71,11.496867,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
ONDS,,8.22,43.81,27.987947,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
ONEQ,,102.96,106.62,11.007228,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
ONON,,29.23,72.2,19.951497,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
OPCH,,24.04,35.42,18.186536,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
OR,,38.43,64.56,25.62,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
ORCL,,148.87,2553.1,25.535163,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
ORI,,42.45,94.55,9.319315,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
OTTR,,92.33,37.8,19.93718,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
OUT,,30.58,52.26,22.275187,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
ELPC,,11.29,51.84,13.873904,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
FOX,,62.23,204.74,16.275842,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
FOXA,,69.6,229.48,18.203417,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
FPE,,17.68,62.61,10.4,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
FR,,62.86,82.68,22.875742,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
FRME,,41.68,25.52,13.529595,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
FRO,,41.2,91.46,10.135845,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
FRPT,,74.89,35.26,20.354996,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
FRSH,,12.91,27.11,19.764994,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
FRT,,117.58,101.26,23.711841,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
FSM,,12.41,36.33,10.685693,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
FSS,,121.53,72.35,26.188046,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
FTDR,,83.68,57.19,22.079156,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
FTI,,75.7,292.2,26.429774,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
G,,36.88,52.74,10.974894,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
GAP,,21.15,45.79,8.409065,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
GATX,,178.49,62.21,17.668857,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
GBCI,,47.18,60.86,19.317714,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
GBDC,,13.11,33.77,20.097591,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
GD,,382.02,970.35,23.297504,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
GDDY,,95.54,120.38,14.184917,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
GDS,,32.56,41.03,13.30392,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
GEHC,,73.31,331.13,16.891195,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
GEN,,29.64,134.27,17.298433,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
GEO,,32.77,43.13,15.274776,,,,,,,,nan,44.89,72611000.0,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
EC,,16.52,39.15,8.68103,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
ECG,,121.18,61.62,24.333255,29.37,171.57699584960938,,,,,,nan,21.52,156845000.0,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
ED,,108.05,397.62,17.753392,,,,,,,,nan,38.04,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
EDU,,57.72,62.34,19.24,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
EEFT,,70.55,24.33,11.230387,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
EEM,,67.17,312.24,9.171378,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
EFA,,108.27,801.63,11.621887,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
EFSC,,63.35,21.86,12.592526,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
EG,,379.78,98.7,8.065837,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
ELV,,402.54,873.51,17.912241,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
EMN,,72.93,82.96,19.031668,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
ENB,,50.37,1090.05,27.616388,,,6.94,35.62,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
ENS,,192.95,68.68,20.6806,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
ENVA,,236.62,55.88,17.577562,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
EOG,,144.84,757.51,11.271595,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
EPAM,,109.36,54.61,14.79611,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
EPD,,39.14,565.57,13.556124,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
EPR,,60.0,44.87,19.230788,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
EPRT,,30.71,66.24,23.912473,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
EQNR,,41.31,207.79,11.381065,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
EQR,,63.66,238.13,27.574234,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
EQT,,54.79,325.45,12.705529,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
EQX,,13.63,153.92,13.631363,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
ERIC,,10.06,286.21,13.200956,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
ERIE,,257.27,64.75,23.345913,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
ERO,,39.24,39.99,13.272397,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
ES,,71.67,268.9,18.56039,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
ESAB,,82.23,47.75,29.808609,,,,,,,,nan,28.22,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
ESE,,283.23,72.71,23.349065,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
ESNT,,69.59,60.25,9.737612,,,,,,,,nan,6.66,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
ESTC,,79.25,67.16,23.104963,,,17.62,nan,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
ET,,21.43,661.54,14.675368,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
ETR,,107.23,497.55,27.424559,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
EXE,,96.57,222.11,8.325792,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
EXEL,,56.1,120.05,17.641509,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
EXG,,9.95,30.44,21.820175,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
FMS,,23.4,85.18,12.240562,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
FMX,,122.91,419.12,23.462804,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
FNB,,18.46,64.2,10.970894,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
FND,,54.31,57.03,25.380651,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
FNF,,47.48,118.15,16.587844,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
GOLF,,86.8,23.41,23.727127,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
GOOG,,339.1,35615.6,17.004415,,,,,,,,nan,9.96,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
GPI,,262.63,27.49,11.153873,,,11.64,-24.36,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
GPK,,11.45,31.03,17.514394,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
GRBK,,73.78,22.76,11.105457,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
GRFS,,7.9,32.94,10.478399,,,,,,,,nan,48.53,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
GRMN,,289.02,464.31,29.826625,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
GTES,,26.67,67.71,18.963432,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
GTX,,27.06,49.79,14.868132,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
GTY,,33.25,20.07,20.305195,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
HAL,,34.44,285.16,18.031414,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
HAYW,,14.52,29.93,20.166975,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
HBAN,,17.04,342.19,13.294293,,,3.88,-0.4,,,,9.08,8.2,2482000000.0,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
HBM,,29.99,132.96,17.549927,,,14.8,100.64,,,,17.6,17.11,707300000.0,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
HCA,,427.16,613.94,14.299269,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
HCC,,105.22,54.48,25.293269,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
HCXY,,25.0,26.84,13.484358,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
HD,,334.85,3326.05,23.429458,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
HDB,,23.17,1182.01,15.772634,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
HESM,,40.08,51.7,13.839951,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
HGV,,44.99,25.71,25.267303,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
HLN,,10.17,446.36,21.166069,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
HLNE,,105.27,39.51,16.030639,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
EVR,,291.42,109.14,16.418108,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
EVRG,,82.23,188.03,23.739912,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
EWBC,,130.43,177.86,12.529876,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
EWC,,62.23,69.08,8.198421,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
EWJ,,95.43,225.02,12.233378,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
EWL,,64.19,24.39,8.155953,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
EWT,,106.39,115.43,17.876989,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
EWZ,,35.72,81.16,27.277441,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
EXC,,44.44,454.34,16.278388,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
EXP,,200.08,60.63,15.785977,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
EXPD,,190.18,245.48,27.691203,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
EXPE,,333.44,395.36,20.726066,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
EZU,,71.4,99.46,10.003091,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
FAF,,73.63,72.12,10.203838,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
FBK,,57.72,28.18,15.485574,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
FBNC,,63.87,25.99,19.852513,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
FBP,,28.12,41.86,11.852956,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
FCF,,20.82,20.44,12.709342,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
FCFS,,219.82,86.82,25.058411,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
FCN,,151.92,40.94,18.304933,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
FCPT,,25.3,27.4,23.004517,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
FDS,,295.45,104.59,19.452419,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
FDX,,335.99,726.56,18.114507,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
FE,,46.73,255.53,24.977083,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
FELE,,102.54,38.71,29.555986,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
FERG,,235.73,454.8,23.016428,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
FHB,,25.96,31.3,11.283057,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
FHI,,65.09,46.76,12.113001,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
FHN,,24.57,115.05,11.802627,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
FIBK,,37.2,29.9,11.459246,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
FINN,,19500.0,52.69,13.546263,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
FITB,,55.1,494.8,19.342448,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
FLS,,82.8,104.59,28.822416,,,,,,,,nan,,,2026-08-27,毛利率≥25%；自由现金流最近一年为正；行业归类与普通股身份；利润质量及每股增长,否
